unixtime,belgium,denmark_west,denmark_east,france,netherlands,norway,sweden,switzerland,czech_republic,germany,italy,slovenia,hungary
1457366400,27.1,22.9,22.9,27.1,27.1,22.9,22.9,37.37,30.0,27.1,41.0,35.66,30.0
1457367300,30.07,23.34,23.34,30.07,30.07,23.34,23.34,36.46,30.51,30.07,41.32,32.05,30.51
1457368200,30.07,23.34,23.34,30.07,30.07,23.34,23.34,36.46,30.51,30.07,41.32,32.05,30.51
1457369100,30.07,23.34,23.34,30.07,30.07,23.34,23.34,36.46,30.51,30.07,41.32,32.05,30.51
1457370000,30.07,23.34,23.34,30.07,30.07,23.34,23.34,36.46,30.51,30.07,41.32,32.05,30.51
1457370900,34.47,26.87,29.91,34.52,34.11,23.01,29.91,36.91,34.61,33.97,44.08,38.5,34.61
1457371800,34.47,26.87,29.91,34.52,34.11,23.01,29.91,36.91,34.61,33.97,44.08,38.5,34.61
1457372700,34.47,26.87,29.91,34.52,34.11,23.01,29.91,36.91,34.61,33.97,44.08,38.5,34.61
1457373600,34.47,26.87,29.91,34.52,34.11,23.01,29.91,36.91,34.61,33.97,44.08,38.5,34.61
1457374500,48.29,29.98,32.95,48.29,48.29,26.08,32.95,46.07,44.59,48.29,48.29,48.0,44.59
1457375400,48.29,29.98,32.95,48.29,48.29,26.08,32.95,46.07,44.59,48.29,48.29,48.0,44.59
1457376300,48.29,29.98,32.95,48.29,48.29,26.08,32.95,46.07,44.59,48.29,48.29,48.0,44.59
1457377200,48.29,29.98,32.95,48.29,48.29,26.08,32.95,46.07,44.59,48.29,48.29,48.0,44.59
1457378100,49.3,26.29,28.55,50.0,46.65,26.29,28.55,47.13,45.04,46.65,50.0,50.0,45.04
1457379000,49.3,26.29,28.55,50.0,46.65,26.29,28.55,47.13,45.04,46.65,50.0,50.0,45.04
1457379900,49.3,26.29,28.55,50.0,46.65,26.29,28.55,47.13,45.04,46.65,50.0,50.0,45.04
1457380800,49.3,26.29,28.55,50.0,46.65,26.29,28.55,47.13,45.04,46.65,50.0,50.0,45.04
1457381700,34.47,23.33,25.06,35.55,30.03,23.33,25.06,38.97,37.97,30.03,43.59,43.59,37.97
1457382600,34.47,23.33,25.06,35.55,30.03,23.33,25.06,38.97,37.97,30.03,43.59,43.59,37.97
1457383500,34.47,23.33,25.06,35.55,30.03,23.33,25.06,38.97,37.97,30.03,43.59,43.59,37.97
1457384400,34.47,23.33,25.06,35.55,30.03,23.33,25.06,38.97,37.97,30.03,43.59,43.59,37.97
1457385300,31.26,21.78,21.78,32.0,27.95,21.78,21.78,34.94,31.71,27.95,38.99,37.87,31.71
1457386200,31.26,21.78,21.78,32.0,27.95,21.78,21.78,34.94,31.71,27.95,38.99,37.87,31.71
1457387100,31.26,21.78,21.78,32.0,27.95,21.78,21.78,34.94,31.71,27.95,38.99,37.87,31.71
1457388000,31.26,21.78,21.78,32.0,27.95,21.78,21.78,34.94,31.71,27.95,38.99,37.87,31.71
1457388900,30.38,21.22,21.22,31.05,26.96,21.22,21.22,33.19,29.21,26.96,37.0,34.0,29.21
1457389800,30.38,21.22,21.22,31.05,26.96,21.22,21.22,33.19,29.21,26.96,37.0,34.0,29.21
1457390700,30.38,21.22,21.22,31.05,26.96,21.22,21.22,33.19,29.21,26.96,37.0,34.0,29.21
1457391600,30.38,21.22,21.22,31.05,26.96,21.22,21.22,33.19,29.21,26.96,37.0,34.0,29.21
1457392500,24.5,20.82,20.82,26.02,24.5,20.82,20.82,31.94,23.41,24.47,33.63,24.0,23.41
1457393400,24.5,20.82,20.82,26.02,24.5,20.82,20.82,31.94,23.41,24.47,33.63,24.0,23.41
1457394300,24.5,20.82,20.82,26.02,24.5,20.82,20.82,31.94,23.41,24.47,33.63,24.0,23.41
1457395200,24.5,20.82,20.82,26.02,24.5,20.82,20.82,31.94,23.41,24.47,33.63,24.0,23.41
1457396100,22.39,21.01,21.01,22.39,22.39,21.01,21.01,29.09,19.82,22.39,35.87,19.8,19.82
1457397000,22.39,21.01,21.01,22.39,22.39,21.01,21.01,29.09,19.82,22.39,35.87,19.8,19.82
1457397900,22.39,21.01,21.01,22.39,22.39,21.01,21.01,29.09,19.82,22.39,35.87,19.8,19.82
1457398800,22.39,21.01,21.01,22.39,22.39,21.01,21.01,29.09,19.82,22.39,35.87,19.8,19.82
1457399700,22.91,20.62,20.62,22.91,22.91,20.62,20.62,27.02,21.94,22.91,31.89,21.75,21.94
1457400600,22.91,20.62,20.62,22.91,22.91,20.62,20.62,27.02,21.94,22.91,31.89,21.75,21.94
1457401500,22.91,20.62,20.62,22.91,22.91,20.62,20.62,27.02,21.94,22.91,31.89,21.75,21.94
1457402400,22.91,20.62,20.62,22.91,22.91,20.62,20.62,27.02,21.94,22.91,31.89,21.75,21.94
1457403300,22.81,20.58,20.58,22.81,22.81,20.58,20.58,25.54,19.3,22.81,31.53,20.0,19.3
1457404200,22.81,20.58,20.58,22.81,22.81,20.58,20.58,25.54,19.3,22.81,31.53,20.0,19.3
1457405100,22.81,20.58,20.58,22.81,22.81,20.58,20.58,25.54,19.3,22.81,31.53,20.0,19.3
1457406000,22.81,20.58,20.58,22.81,22.81,20.58,20.58,25.54,19.3,22.81,31.53,20.0,19.3
1457406900,22.0,20.66,20.66,22.0,22.0,20.66,20.66,24.54,15.0,22.0,31.53,17.0,15.0
1457407800,22.0,20.66,20.66,22.0,22.0,20.66,20.66,24.54,15.0,22.0,31.53,17.0,15.0
1457408700,22.0,20.66,20.66,22.0,22.0,20.66,20.66,24.54,15.0,22.0,31.53,17.0,15.0
1457409600,22.0,20.66,20.66,22.0,22.0,20.66,20.66,24.54,15.0,22.0,31.53,17.0,15.0
1457410500,21.67,20.98,20.98,21.67,21.67,20.98,20.98,24.51,21.16,21.67,31.73,20.46,21.16
1457411400,21.67,20.98,20.98,21.67,21.67,20.98,20.98,24.51,21.16,21.67,31.73,20.46,21.16
1457412300,21.67,20.98,20.98,21.67,21.67,20.98,20.98,24.51,21.16,21.67,31.73,20.46,21.16
1457413200,21.67,20.98,20.98,21.67,21.67,20.98,20.98,24.51,21.16,21.67,31.73,20.46,21.16
1457414100,22.7,21.55,21.55,22.7,22.7,21.55,21.55,27.59,23.3,22.7,34.47,22.0,23.3
1457415000,22.7,21.55,21.55,22.7,22.7,21.55,21.55,27.59,23.3,22.7,34.47,22.0,23.3
1457415900,22.7,21.55,21.55,22.7,22.7,21.55,21.55,27.59,23.3,22.7,34.47,22.0,23.3
1457416800,22.7,21.55,21.55,22.7,22.7,21.55,21.55,27.59,23.3,22.7,34.47,22.0,23.3
1457417700,27.44,23.64,23.64,27.44,27.44,23.64,23.64,34.91,32.52,27.44,40.34,28.23,32.52
1457418600,27.44,23.64,23.64,27.44,27.44,23.64,23.64,34.91,32.52,27.44,40.34,28.23,32.52
1457419500,27.44,23.64,23.64,27.44,27.44,23.64,23.64,34.91,32.52,27.44,40.34,28.23,32.52
1457420400,27.44,23.64,23.64,27.44,27.44,23.64,23.64,34.91,32.52,27.44,40.34,28.23,32.52
1457421300,37.73,32.3,32.96,37.73,37.73,32.3,32.96,41.13,39.0,37.73,44.41,36.35,39.0
1457422200,37.73,32.3,32.96,37.73,37.73,32.3,32.96,41.13,39.0,37.73,44.41,36.35,39.0
1457423100,37.73,32.3,32.96,37.73,37.73,32.3,32.96,41.13,39.0,37.73,44.41,36.35,39.0
1457424000,37.73,32.3,32.96,37.73,37.73,32.3,32.96,41.13,39.0,37.73,44.41,36.35,39.0
1457424900,40.23,37.75,37.75,43.33,39.08,37.75,37.75,46.0,37.3,39.08,47.79,34.57,37.3
1457425800,40.23,37.75,37.75,43.33,39.08,37.75,37.75,46.0,37.3,39.08,47.79,34.57,37.3
1457426700,40.23,37.75,37.75,43.33,39.08,37.75,37.75,46.0,37.3,39.08,47.79,34.57,37.3
1457427600,40.23,37.75,37.75,43.33,39.08,37.75,37.75,46.0,37.3,39.08,47.79,34.57,37.3
1457428500,37.46,34.14,34.14,44.16,34.98,34.14,34.14,46.63,34.6,34.98,45.76,31.31,34.6
1457429400,37.46,34.14,34.14,44.16,34.98,34.14,34.14,46.63,34.6,34.98,45.76,31.31,34.6
1457430300,37.46,34.14,34.14,44.16,34.98,34.14,34.14,46.63,34.6,34.98,45.76,31.31,34.6
1457431200,37.46,34.14,34.14,44.16,34.98,34.14,34.14,46.63,34.6,34.98,45.76,31.31,34.6
1457432100,35.78,28.61,28.61,37.68,29.96,28.61,28.61,42.92,30.26,28.61,43.75,28.03,30.26
1457433000,35.78,28.61,28.61,37.68,29.96,28.61,28.61,42.92,30.26,28.61,43.75,28.03,30.26
1457433900,35.78,28.61,28.61,37.68,29.96,28.61,28.61,42.92,30.26,28.61,43.75,28.03,30.26
1457434800,35.78,28.61,28.61,37.68,29.96,28.61,28.61,42.92,30.26,28.61,43.75,28.03,30.26
1457435700,32.69,25.42,25.42,34.61,26.79,25.42,25.42,40.78,28.4,25.42,43.0,27.05,28.4
1457436600,32.69,25.42,25.42,34.61,26.79,25.42,25.42,40.78,28.4,25.42,43.0,27.05,28.4
1457437500,32.69,25.42,25.42,34.61,26.79,25.42,25.42,40.78,28.4,25.42,43.0,27.05,28.4
1457438400,32.69,25.42,25.42,34.61,26.79,25.42,25.42,40.78,28.4,25.42,43.0,27.05,28.4
1457439300,28.97,25.0,25.0,30.0,25.83,25.0,25.0,36.92,26.9,25.1,37.0,25.8,26.9
1457440200,28.97,25.0,25.0,30.0,25.83,25.0,25.0,36.92,26.9,25.1,37.0,25.8,26.9
1457441100,28.97,25.0,25.0,30.0,25.83,25.0,25.0,36.92,26.9,25.1,37.0,25.8,26.9
1457442000,28.97,25.0,25.0,30.0,25.83,25.0,25.0,36.92,26.9,25.1,37.0,25.8,26.9
1457442900,33.59,24.64,24.64,36.01,26.09,24.64,24.64,36.02,26.6,24.64,37.01,25.4,26.6
1457443800,33.59,24.64,24.64,36.01,26.09,24.64,24.64,36.02,26.6,24.64,37.01,25.4,26.6
1457444700,33.59,24.64,24.64,36.01,26.09,24.64,24.64,36.02,26.6,24.64,37.01,25.4,26.6
1457445600,33.59,24.64,24.64,36.01,26.09,24.64,24.64,36.02,26.6,24.64,37.01,25.4,26.6
1457446500,30.72,24.21,24.21,32.38,25.78,24.21,24.21,36.97,26.24,24.81,41.04,25.8,26.24
1457447400,30.72,24.21,24.21,32.38,25.78,24.21,24.21,36.97,26.24,24.81,41.04,25.8,26.24
1457448300,30.72,24.21,24.21,32.38,25.78,24.21,24.21,36.97,26.24,24.81,41.04,25.8,26.24
1457449200,30.72,24.21,24.21,32.38,25.78,24.21,24.21,36.97,26.24,24.81,41.04,25.8,26.24
1457450100,30.84,24.49,24.49,32.44,26.05,23.85,24.49,37.06,26.66,25.09,41.05,25.8,26.66
1457451000,30.84,24.49,24.49,32.44,26.05,23.85,24.49,37.06,26.66,25.09,41.05,25.8,26.66
1457451900,30.84,24.49,24.49,32.44,26.05,23.85,24.49,37.06,26.66,25.09,41.05,25.8,26.66
1457452800,30.84,24.49,24.49,32.44,26.05,23.85,24.49,37.06,26.66,25.09,41.05,25.8,26.66
1457453700,27.92,23.66,25.05,27.92,27.92,23.41,25.05,36.72,28.26,27.92,41.32,26.82,28.26
1457454600,27.92,23.66,25.05,27.92,27.92,23.41,25.05,36.72,28.26,27.92,41.32,26.82,28.26
1457455500,27.92,23.66,25.05,27.92,27.92,23.41,25.05,36.72,28.26,27.92,41.32,26.82,28.26
1457456400,27.92,23.66,25.05,27.92,27.92,23.41,25.05,36.72,28.26,27.92,41.32,26.82,28.26
1457457300,33.1,29.77,32.31,33.1,33.1,23.45,32.31,36.13,32.3,33.1,43.87,30.1,32.3
1457458200,33.1,29.77,32.31,33.1,33.1,23.45,32.31,36.13,32.3,33.1,43.87,30.1,32.3
1457459100,33.1,29.77,32.31,33.1,33.1,23.45,32.31,36.13,32.3,33.1,43.87,30.1,32.3
1457460000,33.1,29.77,32.31,33.1,33.1,23.45,32.31,36.13,32.3,33.1,43.87,30.1,32.3
1457460900,44.93,35.03,35.03,44.93,44.93,23.76,35.03,45.24,42.77,44.93,46.29,45.0,47.9
1457461800,44.93,35.03,35.03,44.93,44.93,23.76,35.03,45.24,42.77,44.93,46.29,45.0,47.9
1457462700,44.93,35.03,35.03,44.93,44.93,23.76,35.03,45.24,42.77,44.93,46.29,45.0,47.9
1457463600,44.93,35.03,35.03,44.93,44.93,23.76,35.03,45.24,42.77,44.93,46.29,45.0,47.9
1457464500,45.51,32.54,32.54,50.6,37.44,24.51,32.54,45.04,41.1,40.58,50.6,40.0,46.78
1457465400,45.51,32.54,32.54,50.6,37.44,24.51,32.54,45.04,41.1,40.58,50.6,40.0,46.78
1457466300,45.51,32.54,32.54,50.6,37.44,24.51,32.54,45.04,41.1,40.58,50.6,40.0,46.78
1457467200,45.51,32.54,32.54,50.6,37.44,24.51,32.54,45.04,41.1,40.58,50.6,40.0,46.78
1457468100,36.05,23.9,25.03,40.28,29.33,23.9,25.03,37.93,31.0,31.94,41.68,28.12,31.3
1457469000,36.05,23.9,25.03,40.28,29.33,23.9,25.03,37.93,31.0,31.94,41.68,28.12,31.3
1457469900,36.05,23.9,25.03,40.28,29.33,23.9,25.03,37.93,31.0,31.94,41.68,28.12,31.3
1457470800,36.05,23.9,25.03,40.28,29.33,23.9,25.03,37.93,31.0,31.94,41.68,28.12,31.3
1457471700,27.57,22.97,22.97,28.17,25.07,22.97,22.97,36.05,25.36,25.07,38.73,22.06,25.52
1457472600,27.57,22.97,22.97,28.17,25.07,22.97,22.97,36.05,25.36,25.07,38.73,22.06,25.52
1457473500,27.57,22.97,22.97,28.17,25.07,22.97,22.97,36.05,25.36,25.07,38.73,22.06,25.52
1457474400,27.57,22.97,22.97,28.17,25.07,22.97,22.97,36.05,25.36,25.07,38.73,22.06,25.52
1457475300,29.01,21.38,21.38,30.22,27.8,21.38,21.38,33.54,23.6,27.2,39.0,20.51,23.6
1457476200,29.01,21.38,21.38,30.22,27.8,21.38,21.38,33.54,23.6,27.2,39.0,20.51,23.6
1457477100,29.01,21.38,21.38,30.22,27.8,21.38,21.38,33.54,23.6,27.2,39.0,20.51,23.6
1457478000,29.01,21.38,21.38,30.22,27.8,21.38,21.38,33.54,23.6,27.2,39.0,20.51,23.6
1457478900,27.69,20.7,20.7,28.21,22.61,20.7,20.7,29.41,20.61,22.61,36.0,16.6,20.61
1457479800,27.69,20.7,20.7,28.21,22.61,20.7,20.7,29.41,20.61,22.61,36.0,16.6,20.61
1457480700,27.69,20.7,20.7,28.21,22.61,20.7,20.7,29.41,20.61,22.61,36.0,16.6,20.61
1457481600,27.69,20.7,20.7,28.21,22.61,20.7,20.7,29.41,20.61,22.61,36.0,16.6,20.61
1457482500,23.8,21.04,21.04,23.8,23.8,21.04,21.04,31.41,21.35,23.8,32.68,20.35,21.35
1457483400,23.8,21.04,21.04,23.8,23.8,21.04,21.04,31.41,21.35,23.8,32.68,20.35,21.35
1457484300,23.8,21.04,21.04,23.8,23.8,21.04,21.04,31.41,21.35,23.8,32.68,20.35,21.35
1457485200,23.8,21.04,21.04,23.8,23.8,21.04,21.04,31.41,21.35,23.8,32.68,20.35,21.35
1457486100,22.63,20.59,20.59,24.1,22.03,20.59,20.59,30.71,20.0,22.03,31.78,18.5,20.0
1457487000,22.63,20.59,20.59,24.1,22.03,20.59,20.59,30.71,20.0,22.03,31.78,18.5,20.0
1457487900,22.63,20.59,20.59,24.1,22.03,20.59,20.59,30.71,20.0,22.03,31.78,18.5,20.0
1457488800,22.63,20.59,20.59,24.1,22.03,20.59,20.59,30.71,20.0,22.03,31.78,18.5,20.0
1457489700,20.94,20.27,20.27,20.94,20.94,20.27,20.27,30.0,19.2,20.94,31.0,18.0,19.2
1457490600,20.94,20.27,20.27,20.94,20.94,20.27,20.27,30.0,19.2,20.94,31.0,18.0,19.2
1457491500,20.94,20.27,20.27,20.94,20.94,20.27,20.27,30.0,19.2,20.94,31.0,18.0,19.2
1457492400,20.94,20.27,20.27,20.94,20.94,20.27,20.27,30.0,19.2,20.94,31.0,18.0,19.2
1457493300,20.08,20.08,20.08,20.08,20.08,20.08,20.08,29.4,18.55,20.08,30.49,16.24,18.55
1457494200,20.08,20.08,20.08,20.08,20.08,20.08,20.08,29.4,18.55,20.08,30.49,16.24,18.55
1457495100,20.08,20.08,20.08,20.08,20.08,20.08,20.08,29.4,18.55,20.08,30.49,16.24,18.55
1457496000,20.08,20.08,20.08,20.08,20.08,20.08,20.08,29.4,18.55,20.08,30.49,16.24,18.55
1457496900,20.01,20.01,20.01,20.01,20.01,20.01,20.01,30.0,19.01,20.01,30.0,16.24,19.01
1457497800,20.01,20.01,20.01,20.01,20.01,20.01,20.01,30.0,19.01,20.01,30.0,16.24,19.01
1457498700,20.01,20.01,20.01,20.01,20.01,20.01,20.01,30.0,19.01,20.01,30.0,16.24,19.01
1457499600,20.01,20.01,20.01,20.01,20.01,20.01,20.01,30.0,19.01,20.01,30.0,16.24,19.01
1457500500,21.14,21.14,21.14,21.14,21.14,21.14,21.14,31.97,20.89,21.14,32.26,20.94,20.89
1457501400,21.14,21.14,21.14,21.14,21.14,21.14,21.14,31.97,20.89,21.14,32.26,20.94,20.89
1457502300,21.14,21.14,21.14,21.14,21.14,21.14,21.14,31.97,20.89,21.14,32.26,20.94,20.89
1457503200,21.14,21.14,21.14,21.14,21.14,21.14,21.14,31.97,20.89,21.14,32.26,20.94,20.89
1457504100,24.95,22.27,22.27,24.95,24.95,22.27,22.27,35.23,26.8,24.95,38.34,22.25,26.8
1457505000,24.95,22.27,22.27,24.95,24.95,22.27,22.27,35.23,26.8,24.95,38.34,22.25,26.8
1457505900,24.95,22.27,22.27,24.95,24.95,22.27,22.27,35.23,26.8,24.95,38.34,22.25,26.8
1457506800,24.95,22.27,22.27,24.95,24.95,22.27,22.27,35.23,26.8,24.95,38.34,22.25,26.8
1457507700,31.92,24.83,25.09,31.92,31.92,24.83,25.09,39.18,32.37,31.92,39.0,27.75,32.37
1457508600,31.92,24.83,25.09,31.92,31.92,24.83,25.09,39.18,32.37,31.92,39.0,27.75,32.37
1457509500,31.92,24.83,25.09,31.92,31.92,24.83,25.09,39.18,32.37,31.92,39.0,27.75,32.37
1457510400,31.92,24.83,25.09,31.92,31.92,24.83,25.09,39.18,32.37,31.92,39.0,27.75,32.37
1457511300,37.56,29.2,29.2,39.92,30.53,29.2,29.2,39.97,31.73,29.91,43.4,28.63,31.73
1457512200,37.56,29.2,29.2,39.92,30.53,29.2,29.2,39.97,31.73,29.91,43.4,28.63,31.73
1457513100,37.56,29.2,29.2,39.92,30.53,29.2,29.2,39.97,31.73,29.91,43.4,28.63,31.73
1457514000,37.56,29.2,29.2,39.92,30.53,29.2,29.2,39.97,31.73,29.91,43.4,28.63,31.73
1457514900,32.51,25.03,25.03,34.82,26.09,25.03,25.03,40.63,27.1,25.03,44.01,25.8,27.1
1457515800,32.51,25.03,25.03,34.82,26.09,25.03,25.03,40.63,27.1,25.03,44.01,25.8,27.1
1457516700,32.51,25.03,25.03,34.82,26.09,25.03,25.03,40.63,27.1,25.03,44.01,25.8,27.1
1457517600,32.51,25.03,25.03,34.82,26.09,25.03,25.03,40.63,27.1,25.03,44.01,25.8,27.1
1457518500,27.44,23.43,23.43,28.67,23.83,23.39,23.43,36.77,24.0,23.43,40.21,21.86,24.0
1457519400,27.44,23.43,23.43,28.67,23.83,23.39,23.43,36.77,24.0,23.43,40.21,21.86,24.0
1457520300,27.44,23.43,23.43,28.67,23.83,23.39,23.43,36.77,24.0,23.43,40.21,21.86,24.0
1457521200,27.44,23.43,23.43,28.67,23.83,23.39,23.43,36.77,24.0,23.43,40.21,21.86,24.0
1457522100,24.84,23.85,23.85,24.51,25.0,23.85,23.85,36.94,22.47,23.85,38.14,19.44,24.91
1457523000,24.84,23.85,23.85,24.51,25.0,23.85,23.85,36.94,22.47,23.85,38.14,19.44,24.91
1457523900,24.84,23.85,23.85,24.51,25.0,23.85,23.85,36.94,22.47,23.85,38.14,19.44,24.91
1457524800,24.84,23.85,23.85,24.51,25.0,23.85,23.85,36.94,22.47,23.85,38.14,19.44,24.91
1457525700,23.93,22.28,22.28,23.38,24.15,22.28,22.28,34.54,21.5,22.28,35.0,18.16,23.96
1457526600,23.93,22.28,22.28,23.38,24.15,22.28,22.28,34.54,21.5,22.28,35.0,18.16,23.96
1457527500,23.93,22.28,22.28,23.38,24.15,22.28,22.28,34.54,21.5,22.28,35.0,18.16,23.96
1457528400,23.93,22.28,22.28,23.38,24.15,22.28,22.28,34.54,21.5,22.28,35.0,18.16,23.96
1457529300,24.58,21.96,21.96,23.7,24.94,21.96,21.96,34.52,21.5,21.96,35.0,18.93,21.5
1457530200,24.58,21.96,21.96,23.7,24.94,21.96,21.96,34.52,21.5,21.96,35.0,18.93,21.5
1457531100,24.58,21.96,21.96,23.7,24.94,21.96,21.96,34.52,21.5,21.96,35.0,18.93,21.5
1457532000,24.58,21.96,21.96,23.7,24.94,21.96,21.96,34.52,21.5,21.96,35.0,18.93,21.5
1457532900,23.21,22.16,22.16,22.97,23.31,22.16,22.16,36.01,21.89,22.48,37.0,17.64,21.89
1457533800,23.21,22.16,22.16,22.97,23.31,22.16,22.16,36.01,21.89,22.48,37.0,17.64,21.89
1457534700,23.21,22.16,22.16,22.97,23.31,22.16,22.16,36.01,21.89,22.48,37.0,17.64,21.89
1457535600,23.21,22.16,22.16,22.97,23.31,22.16,22.16,36.01,21.89,22.48,37.0,17.64,21.89
1457536500,24.21,22.5,22.5,24.56,23.18,22.43,22.5,35.98,22.3,23.05,37.92,19.21,22.3
1457537400,24.21,22.5,22.5,24.56,23.18,22.43,22.5,35.98,22.3,23.05,37.92,19.21,22.3
1457538300,24.21,22.5,22.5,24.56,23.18,22.43,22.5,35.98,22.3,23.05,37.92,19.21,22.3
1457539200,24.21,22.5,22.5,24.56,23.18,22.43,22.5,35.98,22.3,23.05,37.92,19.21,22.3
1457540100,24.83,23.06,24.23,24.83,24.83,22.64,24.23,36.75,24.1,24.83,38.58,20.5,24.1
1457541000,24.83,23.06,24.23,24.83,24.83,22.64,24.23,36.75,24.1,24.83,38.58,20.5,24.1
1457541900,24.83,23.06,24.23,24.83,24.83,22.64,24.23,36.75,24.1,24.83,38.58,20.5,24.1
1457542800,24.83,23.06,24.23,24.83,24.83,22.64,24.23,36.75,24.1,24.83,38.58,20.5,24.1
1457543700,33.0,24.44,26.05,33.0,33.0,22.47,26.05,37.69,30.0,33.0,40.86,27.0,30.0
1457544600,33.0,24.44,26.05,33.0,33.0,22.47,26.05,37.69,30.0,33.0,40.86,27.0,30.0
1457545500,33.0,24.44,26.05,33.0,33.0,22.47,26.05,37.69,30.0,33.0,40.86,27.0,30.0
1457546400,33.0,24.44,26.05,33.0,33.0,22.47,26.05,37.69,30.0,33.0,40.86,27.0,30.0
1457547300,38.77,27.71,37.84,38.77,38.77,22.96,37.84,40.85,38.85,38.77,46.41,35.81,38.85
1457548200,38.77,27.71,37.84,38.77,38.77,22.96,37.84,40.85,38.85,38.77,46.41,35.81,38.85
1457549100,38.77,27.71,37.84,38.77,38.77,22.96,37.84,40.85,38.85,38.77,46.41,35.81,38.85
1457550000,38.77,27.71,37.84,38.77,38.77,22.96,37.84,40.85,38.85,38.77,46.41,35.81,38.85
1457550900,48.73,24.72,26.08,50.78,37.99,23.08,26.08,42.77,36.8,37.99,50.78,34.0,36.8
1457551800,48.73,24.72,26.08,50.78,37.99,23.08,26.08,42.77,36.8,37.99,50.78,34.0,36.8
1457552700,48.73,24.72,26.08,50.78,37.99,23.08,26.08,42.77,36.8,37.99,50.78,34.0,36.8
1457553600,48.73,24.72,26.08,50.78,37.99,23.08,26.08,42.77,36.8,37.99,50.78,34.0,36.8
1457554500,29.81,23.37,23.37,29.81,29.81,23.37,23.37,38.07,30.0,29.81,40.44,32.06,30.0
1457555400,29.81,23.37,23.37,29.81,29.81,23.37,23.37,38.07,30.0,29.81,40.44,32.06,30.0
1457556300,29.81,23.37,23.37,29.81,29.81,23.37,23.37,38.07,30.0,29.81,40.44,32.06,30.0
1457557200,29.81,23.37,23.37,29.81,29.81,23.37,23.37,38.07,30.0,29.81,40.44,32.06,30.0
1457558100,25.8,22.27,22.27,25.8,25.8,22.27,22.27,35.95,25.8,25.8,38.3,28.34,25.86
1457559000,25.8,22.27,22.27,25.8,25.8,22.27,22.27,35.95,25.8,25.8,38.3,28.34,25.86
1457559900,25.8,22.27,22.27,25.8,25.8,22.27,22.27,35.95,25.8,25.8,38.3,28.34,25.86
1457560800,25.8,22.27,22.27,25.8,25.8,22.27,22.27,35.95,25.8,25.8,38.3,28.34,25.86
1457561700,27.51,21.58,21.58,27.51,27.51,21.58,21.58,34.94,23.88,27.51,36.01,25.9,23.88
1457562600,27.51,21.58,21.58,27.51,27.51,21.58,21.58,34.94,23.88,27.51,36.01,25.9,23.88
1457563500,27.51,21.58,21.58,27.51,27.51,21.58,21.58,34.94,23.88,27.51,36.01,25.9,23.88
1457564400,27.51,21.58,21.58,27.51,27.51,21.58,21.58,34.94,23.88,27.51,36.01,25.9,23.88
1457565300,25.91,21.01,21.01,25.91,25.91,21.01,21.01,32.79,20.5,23.41,34.09,21.0,20.5
1457566200,25.91,21.01,21.01,25.91,25.91,21.01,21.01,32.79,20.5,23.41,34.09,21.0,20.5
1457567100,25.91,21.01,21.01,25.91,25.91,21.01,21.01,32.79,20.5,23.41,34.09,21.0,20.5
1457568000,25.91,21.01,21.01,25.91,25.91,21.01,21.01,32.79,20.5,23.41,34.09,21.0,20.5
1457568900,32.97,19.72,20.73,34.2,21.91,20.73,20.73,32.32,19.78,19.72,34.2,24.02,19.78
1457569800,32.97,19.72,20.73,34.2,21.91,20.73,20.73,32.32,19.78,19.72,34.2,24.02,19.78
1457570700,32.97,19.72,20.73,34.2,21.91,20.73,20.73,32.32,19.78,19.72,34.2,24.02,19.78
1457571600,32.97,19.72,20.73,34.2,21.91,20.73,20.73,32.32,19.78,19.72,34.2,24.02,19.78
1457572500,27.08,20.17,20.17,27.71,21.54,20.17,20.17,30.39,19.03,20.17,31.84,23.26,19.03
1457573400,27.08,20.17,20.17,27.71,21.54,20.17,20.17,30.39,19.03,20.17,31.84,23.26,19.03
1457574300,27.08,20.17,20.17,27.71,21.54,20.17,20.17,30.39,19.03,20.17,31.84,23.26,19.03
1457575200,27.08,20.17,20.17,27.71,21.54,20.17,20.17,30.39,19.03,20.17,31.84,23.26,19.03
1457576100,27.28,20.04,20.04,27.95,21.48,20.04,20.04,29.69,18.69,20.04,30.49,22.66,18.61
1457577000,27.28,20.04,20.04,27.95,21.48,20.04,20.04,29.69,18.69,20.04,30.49,22.66,18.61
1457577900,27.28,20.04,20.04,27.95,21.48,20.04,20.04,29.69,18.69,20.04,30.49,22.66,18.61
1457578800,27.28,20.04,20.04,27.95,21.48,20.04,20.04,29.69,18.69,20.04,30.49,22.66,18.61
1457579700,24.75,20.16,20.16,25.18,21.03,20.16,20.16,29.03,19.0,20.16,30.0,23.21,14.17
1457580600,24.75,20.16,20.16,25.18,21.03,20.16,20.16,29.03,19.0,20.16,30.0,23.21,14.17
1457581500,24.75,20.16,20.16,25.18,21.03,20.16,20.16,29.03,19.0,20.16,30.0,23.21,14.17
1457582400,24.75,20.16,20.16,25.18,21.03,20.16,20.16,29.03,19.0,20.16,30.0,23.21,14.17
1457583300,24.26,20.94,20.94,24.56,21.59,20.94,20.94,28.49,19.6,20.94,31.0,23.64,18.15
1457584200,24.26,20.94,20.94,24.56,21.59,20.94,20.94,28.49,19.6,20.94,31.0,23.64,18.15
1457585100,24.26,20.94,20.94,24.56,21.59,20.94,20.94,28.49,19.6,20.94,31.0,23.64,18.15
