load1,load2,load3,price
0.105,0.155,0.0,50.88
0.08,0.185,0.0,50.88
0.105,0.19,0.0,49.54
0.091,0.175,0.0,49.54
0.139,0.235,0.0,49.54
0.096,0.1,0.0,49.54
0.11,0.055,0.0,48.65
0.08,0.06,0.0,48.65
0.095,0.02,0.0,48.65
0.085,0.02,0.0,48.65
0.099,0.0,0.0,47.68
0.08,0.01,0.0,47.68
0.095,0.01,0.0,47.68
0.106,0.005,0.0,47.68
0.094,0.005,0.0,39.91
0.106,0.01,0.0,39.91
0.099,0.01,0.0,39.91
0.11,0.01,0.0,39.91
0.095,0.01,0.0,40.05
0.081,0.01,0.0,40.05
0.11,0.01,0.0,40.05
0.09,0.01,0.0,40.05
0.139,0.01,0.0,39.9
0.12,0.01,0.0,39.9
0.115,0.01,0.103,39.9
0.08,0.0,0.037,39.9
0.121,0.01,0.0,47.91
0.085,0.01,0.1,47.91
0.129,0.01,0.015,47.91
0.091,0.085,0.01,47.91
0.115,0.025,0.24,49.18
0.08,0.0,0.065,49.18
0.1,0.01,0.26,49.18
0.159,0.0,0.09,49.18
0.23,0.01,0.16,54.1
0.226,0.0,0.249,54.1
0.269,0.01,0.09,54.1
0.17,0.01,0.341,54.1
0.17,0.0,0.099,54.07
0.12,0.0,0.181,54.07
0.18,0.01,0.216,54.07
0.16,0.01,0.11,54.07
0.18,0.0,0.315,47.93
0.126,0.01,0.099,47.93
0.165,0.0,0.275,47.93
0.13,0.02,0.075,47.93
0.179,0.0,0.285,40.04
0.13,0.01,0.115,40.04
0.27,0.0,0.27,40.04
0.15,0.0,0.149,40.04
0.18,0.01,0.247,36.51
0.165,0.0,0.099,36.51
0.16,0.01,0.16,36.51
0.165,0.01,0.195,36.51
0.146,0.0,0.147,32.07
0.154,0.01,0.183,32.07
0.176,0.0,0.08,32.07
0.13,0.0,0.271,32.07
0.144,0.01,0.117,31.04
0.11,0.0,0.277,31.04
0.125,0.0,0.055,31.04
0.11,0.075,0.276,31.04
0.121,0.19,0.119,32.92
0.124,0.19,0.241,32.92
0.165,0.2,0.059,32.92
0.075,0.19,0.27,32.92
0.085,0.22,0.123,31.21
0.08,0.215,0.257,31.21
0.08,0.19,0.105,31.21
0.09,0.205,0.27,31.21
0.09,0.16,0.174,30.32
0.075,0.16,0.171,30.32
0.085,0.18,0.265,30.32
0.08,0.16,0.095,30.32
0.085,0.16,0.275,29.08
0.085,0.19,0.086,29.08
0.115,0.14,0.311,29.08
0.116,0.14,0.085,29.08
0.109,0.105,0.316,30.71
0.101,0.07,0.05,30.71
0.115,0.075,0.297,30.71
0.095,0.07,0.102,30.71
0.129,0.06,0.233,30.85
0.095,0.07,0.03,30.85
0.106,0.055,0.31,30.85
0.119,0.05,0.0,30.85
0.145,0.07,0.05,35.71
0.16,0.055,0.0,35.71
0.201,0.04,0.01,35.71
0.25,0.05,0.0,35.71
0.129,0.04,0.0,47.19
0.105,0.065,0.0,47.19
0.095,0.07,0.0,47.19
0.105,0.06,0.0,47.19
0.101,0.065,0.0,46.91
0.109,0.065,0.0,46.91
0.1,0.045,0.0,46.91
0.095,0.05,0.0,46.91
0.101,0.045,0.0,46.99
0.074,0.03,0.0,46.99
0.13,0.05,0.0,46.99
0.09,0.03,0.0,46.99
0.09,0.05,0.0,39.93
0.105,0.07,0.0,39.93
0.091,0.245,0.0,39.93
0.08,0.205,0.0,39.93
0.1,0.0,0.0,36.4
0.144,0.01,0.0,36.4
0.111,0.145,0.0,36.4
0.155,0.275,0.0,36.4
0.17,0.01,0.0,36.14
0.144,0.0,0.0,36.14
0.135,0.01,0.0,36.14
0.191,0.005,0.0,36.14
0.154,0.005,0.0,37.42
0.121,0.0,0.0,37.42
0.129,0.01,0.0,37.42
0.08,0.0,0.0,37.42
0.09,0.01,0.0,46.29
0.121,0.0,0.0,46.29
0.1,0.01,0.0,46.29
0.104,0.0,0.0,46.29
0.095,0.01,0.0,49.98
0.095,0.0,0.0,49.98
0.116,0.0,0.142,49.98
0.085,0.01,0.223,49.98
0.13,0.0,0.185,51.99
0.079,0.0,0.14,51.99
0.09,0.01,0.115,51.99
0.075,0.0,0.225,51.99
0.09,0.01,0.105,60.63
0.125,0.01,0.095,60.63
0.1,0.0,0.089,60.63
0.106,0.01,0.091,60.63
0.094,0.0,0.072,69.74
0.101,0.01,0.077,69.74
0.099,0.01,0.091,69.74
0.1,0.0,0.089,69.74
0.115,0.01,0.071,54.58
0.08,0.0,0.08,54.58
0.121,0.01,0.085,54.58
0.084,0.0,0.084,54.58
0.156,0.0,0.076,49.61
0.109,0.09,0.08,49.61
0.155,0.11,0.049,49.61
0.105,0.125,0.041,49.61
0.155,0.11,0.06,45.0
0.181,0.13,0.06,45.0
0.169,0.14,0.054,45.0
0.166,0.12,0.071,45.0
0.194,0.15,0.075,38.64
0.186,0.16,0.06,38.64
0.179,0.15,0.075,38.64
0.156,0.15,0.055,38.64
0.16,0.14,0.059,34.47
0.109,0.14,0.061,34.47
0.13,0.16,0.05,34.47
0.106,0.15,0.054,34.47
0.119,0.16,0.071,35.44
0.1,0.17,0.062,35.44
0.111,0.15,0.063,35.44
0.104,0.15,0.065,35.44
0.126,0.16,0.055,33.1
0.109,0.11,0.041,33.1
0.11,0.115,0.064,33.1
0.1,0.125,0.055,33.1
0.111,0.125,0.051,32.08
0.109,0.135,0.049,32.08
0.12,0.125,0.077,32.08
0.111,0.075,0.068,32.08
0.109,0.085,0.055,32.66
0.105,0.06,0.055,32.66
0.13,0.04,0.054,32.66
0.151,0.055,0.056,32.66
0.124,0.04,0.056,34.05
0.15,0.055,0.049,34.05
0.12,0.07,0.025,34.05
0.135,0.055,0.0,34.05
0.126,0.045,0.0,34.8
0.129,0.05,0.0,34.8
0.136,0.035,0.0,34.8
0.13,0.045,0.0,34.8
0.144,0.045,0.0,45.02
0.106,0.035,0.0,45.02
0.144,0.065,0.0,45.02
0.106,0.06,0.0,45.02
0.149,0.055,0.0,53.42
0.12,0.06,0.0,53.42
0.15,0.05,0.0,53.42
0.095,0.08,0.0,53.42
0.091,0.055,0.0,56.03
0.104,0.05,0.0,56.03
0.095,0.1,0.0,56.03
0.125,0.135,0.0,56.03
0.115,0.125,0.0,56.88
0.081,0.11,0.0,56.88
0.084,0.195,0.0,56.88
0.085,0.01,0.0,56.88
0.125,0.025,0.0,56.19
0.1,0.005,0.0,56.19
0.12,0.0,0.0,56.19
0.09,0.01,0.0,56.19
0.115,0.01,0.0,55.51
0.115,0.0,0.0,55.51
0.115,0.01,0.0,55.51
0.15,0.0,0.0,55.51
0.33,0.0,0.0,53.91
0.136,0.01,0.0,53.91
0.114,0.01,0.0,53.91
0.125,0.01,0.0,53.91
0.13,0.01,0.0,54.24
0.12,0.0,0.0,54.24
0.145,0.01,0.0,54.24
0.121,0.02,0.0,54.24
0.135,0.01,0.01,55.17
0.129,0.02,0.015,55.17
0.11,0.01,0.234,55.17
0.14,0.01,0.181,55.17
0.095,0.015,0.015,55.29
0.115,0.015,0.005,55.29
0.125,0.01,0.023,55.29
0.146,0.0,0.032,55.29
0.164,0.01,0.06,54.85
0.155,0.0,0.06,54.85
0.146,0.01,0.22,54.85
0.159,0.0,0.243,54.85
0.155,0.0,0.152,64.51
0.191,0.01,0.089,64.51
0.139,0.0,0.071,64.51
0.185,0.01,0.062,64.51
0.176,0.0,0.073,78.88
0.2,0.01,0.19,78.88
0.124,0.0,0.075,78.88
0.141,0.01,0.08,78.88
0.089,0.005,0.1,64.96
0.125,0.005,0.095,64.96
0.13,0.01,0.066,64.96
0.11,0.0,0.064,64.96
0.126,0.0,0.084,52.94
0.099,0.01,0.066,52.94
0.141,0.0,0.065,52.94
0.09,0.0,0.079,52.94
0.119,0.01,0.086,47.16
0.121,0.0,0.08,47.16
0.109,0.01,0.08,47.16
0.09,0.0,0.05,47.16
0.125,0.01,0.049,44.32
0.106,0.0,0.041,44.32
0.109,0.0,0.041,44.32
0.101,0.01,0.049,44.32
0.11,0.0,0.04,39.99
0.09,0.01,0.035,39.99
0.099,0.0,0.055,39.99
0.09,0.01,0.06,39.99
0.111,0.125,0.035,36.25
0.125,0.165,0.027,36.25
0.14,0.135,0.048,36.25
0.095,0.17,0.04,36.25
0.119,0.18,0.025,35.09
0.11,0.17,0.045,35.09
0.13,0.13,0.04,35.09
0.125,0.13,0.032,35.09
0.125,0.1,0.058,34.32
0.116,0.11,0.05,34.32
0.12,0.115,0.035,34.32
0.075,0.075,0.04,34.32
0.085,0.1,0.025,34.02
0.085,0.095,0.04,34.02
0.114,0.09,0.042,34.02
0.105,0.095,0.03,34.02
0.116,0.07,0.038,34.02
0.094,0.075,0.049,34.02
0.11,0.07,0.042,34.02
0.1,0.04,0.027,34.02
0.111,0.04,0.027,36.78
0.099,0.06,0.01,36.78
0.095,0.055,0.0,36.78
0.106,0.06,0.0,36.78
0.089,0.06,0.0,43.0
0.116,0.035,0.09,43.0
0.094,0.05,0.007,43.0
0.11,0.04,0.003,43.0
0.091,0.04,0.0,52.05
0.085,0.06,0.0,52.05
0.105,0.05,0.0,52.05
0.09,0.06,0.01,52.05
0.114,0.135,0.202,55.0
0.11,0.125,0.103,55.0
0.106,0.095,0.005,55.0
0.1,0.13,0.053,55.0
0.099,0.12,0.017,54.0
0.12,0.11,0.094,54.0
0.101,0.26,0.341,54.0
0.135,0.085,0.255,54.0
0.115,0.03,0.095,52.0
0.09,0.01,0.032,52.0
0.08,0.0,0.218,52.0
0.09,0.01,0.075,52.0
0.089,0.0,0.01,49.36
0.1,0.01,0.0,49.36
0.075,0.0,0.0,49.36
0.115,0.01,0.0,49.36
0.081,0.0,0.0,45.65
0.099,0.0,0.0,45.65
0.13,0.01,0.0,45.65
0.12,0.01,0.0,45.65
0.091,0.0,0.0,44.95
0.109,0.0,0.0,44.95
0.076,0.01,0.0,44.95
0.109,0.01,0.0,44.95
0.095,0.0,0.0,44.76
0.131,0.01,0.0,44.76
0.134,0.01,0.11,44.76
0.096,0.0,0.0,44.76
0.095,0.005,0.0,46.2
0.134,0.005,0.01,46.2
0.145,0.01,0.12,46.2
0.126,0.04,0.01,46.2
0.109,0.055,0.055,47.51
0.135,0.025,0.255,47.51
0.115,0.0,0.115,47.51
0.12,0.01,0.249,47.51
0.125,0.01,0.126,52.0
0.161,0.0,0.1,52.0
0.13,0.01,0.285,52.0
0.115,0.01,0.135,52.0
0.135,0.0,0.235,50.05
0.12,0.01,0.145,50.05
0.144,0.0,0.285,50.05
0.165,0.01,0.28,50.05
0.14,0.0,0.115,46.94
0.17,0.01,0.185,46.94
0.155,0.0,0.235,46.94
0.131,0.01,0.14,46.94
0.154,0.0,0.266,38.28
0.106,0.0,0.114,38.28
0.125,0.01,0.265,38.28
0.17,0.0,0.16,38.28
0.424,0.01,0.08,34.96
0.406,0.0,0.095,34.96
0.154,0.075,0.1,34.96
0.145,0.42,0.065,34.96
0.335,0.27,0.06,35.04
0.305,0.195,0.085,35.04
0.135,0.21,0.075,35.04
0.11,0.18,0.065,35.04
0.13,0.175,0.07,34.47
0.095,0.2,0.076,34.47
0.116,0.195,0.064,34.47
0.114,0.215,0.08,34.47
0.136,0.22,0.065,33.23
0.134,0.205,0.045,33.23
0.15,0.205,0.035,33.23
0.11,0.215,0.031,33.23
0.106,0.185,0.04,31.93
0.085,0.16,0.044,31.93
0.1,0.16,0.03,31.93
0.094,0.15,0.036,31.93
0.095,0.18,0.059,28.49
0.075,0.17,0.05,28.49
0.095,0.14,0.03,28.49
0.075,0.13,0.039,28.49
0.085,0.08,0.041,28.28
0.085,0.085,0.03,28.28
0.115,0.06,0.031,28.28
0.12,0.04,0.048,28.28
0.095,0.045,0.032,27.95
0.115,0.06,0.039,27.95
0.095,0.06,0.04,27.95
0.106,0.065,0.025,27.95
0.114,0.07,0.03,29.19
0.096,0.04,0.07,29.19
0.115,0.055,0.01,29.19
0.08,0.05,0.0,29.19
0.119,0.04,0.0,30.69
0.1,0.055,0.0,30.69
0.095,0.045,0.0,30.69
0.116,0.055,0.0,30.69
0.08,0.075,0.0,32.94
0.109,0.06,0.0,32.94
0.08,0.055,0.0,32.94
0.106,0.055,0.0,32.94
0.11,0.04,0.0,37.6
0.085,0.045,0.0,37.6
0.09,0.055,0.0,37.6
0.109,0.07,0.0,37.6
0.08,0.16,0.0,39.14
0.115,0.195,0.0,39.14
0.095,0.19,0.0,39.14
0.311,0.09,0.0,39.14
0.179,0.06,0.0,37.98
0.135,0.01,0.0,37.98
0.105,0.02,0.0,37.98
0.131,0.01,0.0,37.98
0.089,0.0,0.024,37.06
0.156,0.01,0.016,37.06
1.115,0.0,0.0,37.06
0.954,0.01,0.0,37.06
0.306,0.0,0.015,33.85
0.149,0.01,0.015,33.85
0.141,0.0,0.0,33.85
0.194,0.01,0.0,33.85
0.15,0.01,0.0,32.01
0.146,0.0,0.0,32.01
0.129,0.01,0.0,32.01
0.176,0.0,0.0,32.01
0.92,0.01,0.0,33.21
0.915,0.0,0.0,33.21
0.534,0.01,0.029,33.21
0.296,0.02,0.051,33.21
0.139,0.0,0.06,36.96
0.116,0.01,0.085,36.96
0.139,0.01,0.017,36.96
0.151,0.0,0.033,36.96
0.2,0.01,0.605,39.9
0.215,0.0,0.425,39.9
0.219,0.01,0.175,39.9
0.21,0.0,0.235,39.9
0.23,0.005,0.15,45.39
0.32,0.005,0.149,45.39
0.416,0.0,0.101,45.39
0.35,0.01,0.275,45.39
0.189,0.01,0.1,50.03
0.195,0.0,0.28,50.03
0.196,0.01,0.099,50.03
0.149,0.0,0.291,50.03
0.186,0.01,0.14,47.56
0.144,0.0,0.155,47.56
0.175,0.01,0.244,47.56
0.256,0.0,0.099,47.56
0.18,0.01,0.292,38.94
0.17,0.005,0.115,38.94
0.139,0.005,0.28,38.94
0.14,0.0,0.084,38.94
0.105,0.01,0.18,36.54
0.111,0.0,0.203,36.54
0.114,0.01,0.163,36.54
0.095,0.0,0.18,36.54
0.08,0.01,0.08,36.08
0.1,0.01,0.257,36.08
0.09,0.0,0.063,36.08
0.091,0.01,0.254,36.08
0.085,0.0,0.073,32.52
0.074,0.01,0.228,32.52
0.08,0.01,0.105,32.52
0.08,0.0,0.11,32.52
0.085,0.01,0.235,25.71
0.096,0.0,0.125,25.71
0.075,0.01,0.18,25.71
0.084,0.0,0.055,25.71
0.075,0.01,0.255,24.46
0.085,0.005,0.05,24.46
0.085,0.005,0.24,24.46
0.096,0.01,0.06,24.46
0.075,0.045,0.26,27.3
0.09,0.065,0.06,27.3
0.069,0.075,0.24,27.3
0.085,0.095,0.07,27.3
0.08,0.11,0.23,24.48
0.101,0.085,0.06,24.48
0.095,0.1,0.205,24.48
0.119,0.1,0.09,24.48
0.096,0.085,0.194,24.42
0.115,0.075,0.101,24.42
0.099,0.085,0.21,24.42
0.12,0.055,0.13,24.42
0.09,0.06,0.082,24.85
0.111,0.065,0.103,24.85
0.094,0.055,0.115,24.85
0.165,0.05,0.015,24.85
0.151,0.045,0.0,24.86
0.159,0.04,0.02,24.86
0.21,0.05,0.0,24.86
0.11,0.04,0.0,24.86
0.145,0.04,0.0,24.83
0.15,0.05,0.0,24.83
0.21,0.06,0.0,24.83
0.196,0.055,0.0,24.83
0.174,0.07,0.0,26.26
0.165,0.045,0.0,26.26
0.161,0.04,0.0,26.26
0.205,0.05,0.0,26.26
0.234,0.03,0.0,27.3
0.131,0.025,0.025,27.3
0.124,0.005,0.005,27.3
0.08,0.01,0.0,27.3
0.115,0.0,0.0,26.93
0.151,0.01,0.0,26.93
0.134,0.0,0.0,26.93
0.1,0.04,0.0,26.93
0.136,0.01,0.0,27.69
0.215,0.01,0.0,27.69
0.219,0.01,0.0,27.69
0.651,0.01,0.0,27.69
0.484,0.0,0.08,25.81
0.155,0.01,0.035,25.81
0.191,0.0,0.105,25.81
0.184,0.01,0.0,25.81
0.265,0.01,0.0,26.94
0.676,0.0,0.0,26.94
0.38,0.01,0.0,26.94
0.109,0.0,0.0,26.94
0.165,0.01,0.0,27.26
0.106,0.0,0.0,27.26
0.115,0.01,0.0,27.26
0.95,0.02,0.02,27.26
1.374,0.0,0.09,28.56
0.965,0.02,0.0,28.56
0.605,0.0,0.06,28.56
0.356,0.03,0.127,28.56
0.224,0.01,0.045,34.05
0.241,0.01,0.203,34.05
0.259,0.01,0.145,34.05
0.255,0.01,0.099,34.05
0.2,0.01,0.196,47.98
0.281,0.01,0.176,47.98
0.229,0.145,0.121,47.98
0.285,0.015,0.343,47.98
0.56,0.015,0.104,51.54
0.905,0.18,0.136,51.54
0.905,0.2,0.33,51.54
0.92,0.265,0.116,51.54
0.795,0.34,0.289,50.34
0.76,0.31,0.1,50.34
0.356,0.285,0.19,50.34
0.229,0.22,0.205,50.34
0.26,0.465,0.085,46.48
0.245,0.25,0.255,46.48
0.25,0.27,0.094,46.48
0.24,0.33,0.148,46.48
0.255,0.285,0.163,40.0
0.16,0.295,0.08,40.0
0.186,0.28,0.255,40.0
0.154,0.255,0.06,40.0
0.166,0.245,0.197,36.9
0.149,0.245,0.123,36.9
0.121,0.21,0.075,36.9
0.104,0.235,0.255,36.9
0.16,0.235,0.065,32.79
0.17,0.315,0.259,32.79
0.115,0.31,0.055,32.79
0.111,0.285,0.221,32.79
0.119,0.245,0.059,28.3
0.126,0.25,0.131,28.3
0.134,0.19,0.17,28.3
0.111,0.145,0.045,28.3
0.075,0.18,0.241,24.67
0.084,0.175,0.084,24.67
0.075,0.155,0.254,24.67
0.091,0.135,0.056,24.67
0.084,0.115,0.2,24.84
0.096,0.12,0.097,24.84
0.075,0.095,0.078,24.84
0.09,0.06,0.215,24.84
0.069,0.055,0.09,22.24
0.091,0.045,0.21,22.24
0.105,0.045,0.06,22.24
0.134,0.075,0.265,22.24
0.12,0.06,0.065,23.8
0.1,0.06,0.185,23.8
0.125,0.065,0.064,23.8
0.086,0.045,0.081,23.8
0.134,0.045,0.21,27.84
0.145,0.055,0.042,27.84
0.18,0.04,0.173,27.84
0.131,0.05,0.0,27.84
0.124,0.055,0.12,39.11
0.17,0.065,0.0,39.11
0.15,0.085,0.42,39.11
0.125,0.105,0.15,39.11
0.186,0.055,0.024,49.05
0.54,0.06,0.046,49.05
0.17,0.05,0.0,49.05
0.149,0.055,0.04,49.05
0.126,0.065,0.0,47.92
0.129,0.055,0.0,47.92
0.116,0.055,0.0,47.92
0.1,0.095,0.0,47.92
0.124,0.125,0.09,46.47
0.1,0.125,0.345,46.47
0.095,0.215,0.211,46.47
0.146,0.165,0.114,46.47
1.029,0.06,0.0,37.75
0.905,0.07,0.09,37.75
0.375,0.06,0.09,37.75
0.575,0.03,0.14,37.75
0.486,0.02,0.075,38.16
0.13,0.01,0.005,38.16
0.105,0.02,0.01,38.16
0.124,0.0,0.0,38.16
0.08,0.01,0.12,35.56
0.115,0.0,0.0,35.56
0.095,0.0,0.0,35.56
0.091,0.01,0.095,35.56
0.305,0.0,0.23,36.09
0.34,0.01,0.285,36.09
0.33,0.005,0.462,36.09
0.409,0.09,0.553,36.09
0.87,0.115,0.427,37.97
0.991,0.04,0.608,37.97
0.69,0.01,0.18,37.97
0.224,0.01,0.035,37.97
0.151,0.01,0.165,48.05
0.19,0.01,0.0,48.05
0.164,0.01,0.185,48.05
0.16,0.01,0.09,48.05
0.236,0.01,0.195,50.07
0.205,0.005,0.106,50.07
0.16,0.005,0.114,50.07
0.22,0.02,0.2,50.07
0.2,0.01,0.085,57.69
0.245,0.0,0.237,57.69
0.444,0.01,0.088,57.69
0.876,0.05,0.275,57.69
0.749,0.01,0.101,67.74
0.236,0.0,0.274,67.74
0.16,0.01,0.1,67.74
0.21,0.01,0.21,67.74
0.21,0.0,0.151,59.41
0.199,0.165,0.199,59.41
0.26,0.3,0.169,59.41
0.19,0.21,0.136,59.41
0.181,0.315,0.215,46.96
0.199,0.3,0.135,46.96
0.216,0.28,0.265,46.96
0.179,0.295,0.08,46.96
0.181,0.275,0.279,38.56
0.164,0.31,0.076,38.56
0.235,0.294,0.134,38.56
0.13,0.281,0.166,38.56
0.125,0.275,0.045,37.75
0.15,0.235,0.244,37.75
0.145,0.245,0.061,37.75
0.1,0.26,0.245,37.75
0.121,0.215,0.066,33.03
0.124,0.205,0.241,33.03
0.126,0.23,0.068,33.03
0.109,0.2,0.185,33.03
0.13,0.195,0.715,34.03
0.115,0.19,0.755,34.03
0.105,0.18,0.395,34.03
0.08,0.19,0.05,34.03
0.08,0.185,0.294,32.25
0.08,0.175,0.066,32.25
0.08,0.18,0.225,32.25
0.095,0.145,0.085,32.25
0.08,0.09,0.195,31.32
0.085,0.065,0.114,31.32
0.075,0.05,0.091,31.32
0.085,0.045,0.205,31.32
0.071,0.05,0.075,29.84
0.119,0.05,0.23,29.84
0.1,0.04,0.055,29.84
0.13,0.07,0.268,29.84
0.1,0.065,0.057,30.92
0.121,0.055,0.225,30.92
0.099,0.065,0.005,30.92
0.105,0.045,0.185,30.92
0.115,0.04,0.0,32.25
0.12,0.165,0.17,32.25
0.17,0.08,0.0,32.25
0.2,0.11,0.215,32.25
0.156,0.12,0.025,39.97
0.125,0.075,0.115,39.97
0.219,0.095,0.025,39.97
0.14,0.09,0.025,39.97
0.17,0.055,0.025,49.63
0.171,0.07,0.1,49.63
0.244,0.07,0.16,49.63
0.24,0.065,0.005,49.63
0.24,0.08,0.005,49.96
0.201,0.055,0.0,49.96
0.245,0.045,0.0,49.96
0.284,0.055,0.0,49.96
0.195,0.065,0.0,46.06
0.116,0.095,0.0,46.06
0.134,0.215,0.0,46.06
0.125,0.125,0.0,46.06
0.366,0.15,0.0,39.73
0.889,0.07,0.0,39.73
0.535,0.015,0.035,39.73
0.315,0.045,0.075,39.73
0.4,0.01,0.0,36.1
0.245,0.01,0.0,36.1
0.265,0.0,0.0,36.1
0.655,0.01,0.006,36.1
0.276,0.01,0.014,33.08
0.165,0.01,0.1,33.08
0.155,0.01,0.0,33.08
0.154,0.02,0.0,33.08
0.135,0.0,0.01,34.94
0.165,0.02,0.0,34.94
0.131,0.23,0.0,34.94
0.159,0.305,0.0,34.94
0.231,0.015,0.0,37.11
0.479,0.13,0.03,37.11
0.195,0.02,0.0,37.11
0.151,0.0,0.0,37.11
0.149,0.02,0.014,49.4
0.146,0.01,0.152,49.4
0.134,0.02,0.064,49.4
0.121,0.05,0.085,49.4
0.168,0.05,0.22,51.13
1.126,0.045,0.07,51.13
0.746,0.075,0.051,51.13
0.275,0.06,0.239,51.13
0.14,0.1,0.06,61.99
0.205,0.135,0.065,61.99
0.21,0.125,0.225,61.99
0.189,0.135,0.157,61.99
0.155,0.115,0.527,67.19
0.145,0.085,0.236,67.19
0.155,0.1,0.084,67.19
0.261,0.095,0.081,67.19
0.215,0.155,0.19,60.01
0.244,0.19,0.189,60.01
0.235,0.18,0.081,60.01
0.231,0.185,0.236,60.01
0.234,0.215,0.104,46.08
0.235,0.22,0.094,46.08
0.255,0.19,0.234,46.08
0.21,0.12,0.057,46.08
0.23,0.17,0.195,36.72
0.116,0.18,0.099,36.72
0.134,0.175,0.161,36.72
0.165,0.17,0.125,36.72
0.155,0.205,0.05,35.9
0.126,0.19,0.25,35.9
0.154,0.185,0.057,35.9
0.125,0.195,0.233,35.9
0.156,0.165,0.08,33.87
0.139,0.135,0.075,33.87
0.16,0.175,0.225,33.87
0.095,0.155,0.06,33.87
0.091,0.16,0.23,33.23
0.09,0.185,0.06,33.23
0.099,0.175,0.24,33.23
0.081,0.16,0.051,33.23
0.084,0.152,0.224,32.22
0.09,0.158,0.1,32.22
0.085,0.165,0.075,32.22
0.08,0.15,0.22,32.22
0.12,0.24,0.06,31.02
0.081,0.185,0.25,31.02
0.079,0.17,0.04,31.02
0.08,0.16,0.245,31.02
0.08,0.14,0.065,29.59
0.11,0.12,0.089,29.59
0.106,0.12,0.216,29.59
0.134,0.125,0.07,29.59
0.116,0.095,0.255,29.83
0.094,0.095,0.051,29.83
0.115,0.1,0.183,29.83
0.106,0.08,0.031,29.83
0.114,0.07,0.14,32.24
0.156,0.07,0.04,32.24
0.15,0.055,0.015,32.24
0.134,0.065,0.355,32.24
0.1,0.045,0.11,44.62
0.175,0.045,0.0,44.62
0.091,0.065,0.06,44.62
0.109,0.08,0.535,44.62
0.125,0.055,0.015,48.81
0.125,0.075,0.035,48.81
0.11,0.065,0.005,48.81
0.16,0.085,0.0,48.81
0.15,0.07,0.0,49.76
0.17,0.05,0.0,49.76
0.18,0.05,0.0,49.76
0.181,0.05,0.005,49.76
0.149,0.04,0.005,43.06
0.141,0.055,0.01,43.06
0.189,0.04,0.075,43.06
0.146,0.06,0.015,43.06
0.145,0.065,0.0,39.14
0.109,0.055,0.265,39.14
0.22,0.05,0.595,39.14
0.365,0.02,0.06,39.14
0.09,0.01,0.08,38.95
0.111,0.01,0.02,38.95
0.104,0.05,0.0,38.95
0.181,0.03,0.09,38.95
0.154,0.045,0.0,36.03
0.101,0.04,0.1,36.03
0.119,0.035,0.04,36.03
0.075,0.01,0.335,36.03
0.085,0.0,0.005,41.53
0.09,0.01,0.085,41.53
0.136,0.055,0.595,41.53
0.114,0.015,0.48,41.53
0.145,0.01,0.033,47.57
0.11,0.01,0.057,47.57
0.131,0.01,0.26,47.57
0.104,0.01,0.035,47.57
0.126,0.02,0.315,52.33
0.09,0.01,0.115,52.33
0.139,0.02,0.09,52.33
0.101,0.01,0.36,52.33
0.134,0.01,0.07,55.1
0.105,0.02,0.219,55.1
0.111,0.005,0.401,55.1
0.12,0.005,0.695,55.1
0.21,0.01,1.05,63.02
0.764,0.01,0.092,63.02
0.23,0.01,0.083,63.02
0.546,0.025,0.397,63.02
0.184,0.11,0.088,64.1
0.196,0.12,0.186,64.1
0.155,0.11,0.294,64.1
0.154,0.12,0.09,64.1
0.165,0.12,0.419,54.56
0.236,0.165,0.764,54.56
0.25,0.215,0.166,54.56
0.304,0.19,0.111,54.56
0.271,0.19,0.38,43.01
0.284,0.26,0.152,43.01
0.255,0.17,0.088,43.01
0.195,0.18,0.39,43.01
0.18,0.18,0.065,37.44
0.165,0.18,0.215,37.44
0.181,0.215,0.251,37.44
0.17,0.25,0.08,37.44
0.115,0.255,0.349,36.07
0.154,0.215,0.069,36.07
0.115,0.23,0.126,36.07
0.12,0.23,0.295,36.07
0.125,0.24,0.075,32.21
0.121,0.235,0.325,32.21
0.115,0.185,0.072,32.21
0.114,0.19,0.228,32.21
0.141,0.2,0.191,32.01
0.13,0.615,0.084,32.01
0.139,0.55,0.31,32.01
0.125,0.18,0.062,32.01
0.111,0.18,0.299,31.65
0.075,0.15,0.059,31.65
0.09,0.14,0.314,31.65
0.099,0.12,0.056,31.65
0.085,0.12,0.275,31.47
0.095,0.1,0.129,31.47
0.116,0.09,0.111,31.47
0.074,0.07,0.265,31.47
0.111,0.055,0.049,31.92
0.075,0.06,0.322,31.92
0.109,0.1,0.06,31.92
0.125,0.11,0.269,31.92
0.115,0.105,0.08,31.91
0.125,0.105,0.185,31.91
0.116,0.075,0.195,31.91
0.104,0.06,0.05,31.91
0.13,0.055,0.235,33.46
0.091,0.065,0.0,33.46
0.135,0.08,0.18,33.46
0.12,0.07,0.03,33.46
0.13,0.065,0.06,42.0
0.194,0.08,0.06,42.0
0.186,0.04,0.019,42.0
0.155,0.045,0.126,42.0
0.139,0.07,0.202,52.55
0.13,0.065,0.253,52.55
0.136,0.055,0.01,52.55
0.14,0.05,0.0,52.55
0.11,0.075,0.0,54.69
0.114,0.09,0.0,54.69
0.13,0.1,0.0,54.69
0.151,0.105,0.014,54.69
0.139,0.12,0.016,46.06
0.175,0.22,0.0,46.06
0.07,0.25,0.0,46.06
0.11,0.115,0.0,46.06
0.075,0.095,0.0,44.07
0.101,0.055,0.0,44.07
0.094,0.02,0.0,44.07
0.12,0.0,0.0,44.07
